anime_id,name,rating,type,episodes,date,adult,members,genres
14951,Wonderful Rush,7.31,Music,1,Unknown,0,10374,Music
14957,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,6.46,Special,8,Unknown,0,4139,"Comedy, Supernatural, Fantasy"
14967,Boku wa Tomodachi ga Sukunai Next,7.4,TV,12,Winter 2013,1,371265,"Harem, Slice of Life, Comedy, Romance, School"
14989,Chousoku Henkei Gyrozetter,6.42,TV,51,Fall 2012,0,2850,"Action, Cars, Mecha, Shounen"
14991,Harem Time The Animation,7.16,OVA,2,Unknown,Rx - Hentai,13423,"Harem, Hentai"
14993,Gogo no Kouchou: Junai Mellow yori,6.73,OVA,1,Unknown,Rx - Hentai,5435,Hentai
14995,JK to Ero Giin Sensei,6.57,OVA,2,Unknown,Rx - Hentai,4105,Hentai
15005,Kyou no Asuka Show,6.68,ONA,20,Unknown,0,21947,"Comedy, Ecchi, Seinen"
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,6.31,Special,1,Unknown,1,817,"Adventure, Comedy, Ecchi, Fantasy"
15021,Yuki no Taiyou Pilot,5.4,Special,1,Unknown,0,1811,"Drama, Shoujo"
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6.58,OVA,4,Unknown,1,235429,"Mystery, Horror, Supernatural"
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,7.95,Movie,1,Unknown,0,150605,"Slice of Life, Supernatural, Drama"
15043,Haitai Nanafa,6,TV,13,Fall 2012,0,5140,"Comedy, Supernatural"
15045,Litchi DE Hikari Club,5.22,TV,8,Fall 2012,0,7588,"Comedy, Drama, Horror, Psychological, Romance"
15051,Love Live! School Idol Project,7.44,TV,13,Winter 2013,0,267731,"Music, Slice of Life, School"
15059,Initial D Fifth Stage,8.08,TV,14,Fall 2012,0,72894,"Action, Cars, Sports, Drama, Seinen"
15061,Aikatsu!,7.38,TV,178,Fall 2012,0,19946,"Music, School, Shoujo, Slice of Life"
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,Unknown,Movie,1,Unknown,0,207,"Adventure, Comedy"
15069,Robin-kun to 100 nin no Otomodachi Season 2,Unknown,TV,13,Summer 2012,0,108,Kids
15077,Tabisuru Nuigurumi: Traveling Daru,7.24,Movie,1,Unknown,0,3129,"Kids, Slice of Life"
15085,Amnesia,6.07,TV,12,Winter 2013,0,191907,"Harem, Mystery, Romance, Fantasy, Josei"
15093,Koihime†Musou OVA Omake,6.21,Special,1,Unknown,1,934,"Adventure, Comedy, Ecchi, Fantasy"
15095,Shin Koihime†Musou OVA Omake,6.25,Special,1,Unknown,1,834,"Adventure, Comedy, Ecchi, Fantasy"
15097,Tropical Kiss,7.11,OVA,3,Unknown,Rx - Hentai,15120,Hentai
15109,Cuticle Tantei Inaba,7.3,TV,12,Winter 2013,0,54734,"Action, Mystery, Comedy, Supernatural, Shounen"
15111,Spy Penguin,Unknown,OVA,5,Unknown,0,111,Kids
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.72,OVA,2,Unknown,0,100201,"Comedy, Harem, Romance, Supernatural, Shounen"
15119,Senran Kagura,6.33,TV,12,Winter 2013,0,63585,"Action, Comedy, Ecchi, School"
15125,Teekyuu,6.61,TV,12,Fall 2012,0,35177,"Comedy, School, Shounen, Sports"
15127,Sakura Taisen: Kanadegumi,5.65,Music,1,Unknown,0,1136,"Music, Shoujo"
15129,Tanpen Animation Junpei Fujita,Unknown,Special,3,Unknown,Unknown,112,Music
15133,Aoi Sekai no Chuushin de,5.78,Special,3,Unknown,1,32148,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen"
15137,Entotsuya Peroo,5.51,Movie,1,Unknown,0,285,Kids
15139,Tsuki no Miya no Oujo-sama,5.55,Movie,1,Unknown,0,240,Kids
15141,Yukiwatari,Unknown,Movie,1,Unknown,0,157,Fantasy
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo,7.01,Special,1,Unknown,0,982,Slice of Life
15177,Macross FB7: Ore no Uta wo Kike!,6.31,Movie,1,Unknown,0,2208,"Action, Sci-Fi, Music, Space, Romance, Mecha"
15195,Hetalia: The Beautiful World,7.54,ONA,20,Unknown,0,47246,"Comedy, Historical, Parody"
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.54,Movie,1,Unknown,1,84868,"Action, Mecha, Military"
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.33,Movie,1,Unknown,1,62930,"Action, Mecha, Military"
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,7.27,Movie,1,Unknown,1,54220,"Action, Mecha, Military"
15211,Nazotoki-hime wa Meitantei♥,Unknown,OVA,6,Unknown,0,177,"Mystery, Shoujo"
15219,.hack//Versus: The Thanatos Report,6.37,Special,1,Unknown,0,3999,"Action, Game, Sci-Fi"
15225,Hentai Ouji to Warawanai Neko.,7.24,TV,12,Spring 2013,0,295924,"Harem, Comedy, Supernatural, Romance, School"
15227,Kono Sekai no Katasumi ni,8.24,Movie,1,Unknown,0,65960,"Historical, Drama, Seinen"
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,6.49,OVA,1,Unknown,0,1093,Music
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,6.75,Special,2,Unknown,1,5895,"Parody, Yaoi"
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.28,Movie,1,Unknown,0,2951,"Fantasy, Kids, Magic, Shoujo"
15313,Wooser no Sono Higurashi,6.23,TV,12,Fall 2012,0,7895,"Slice of Life, Comedy, Fantasy"
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7.56,TV,10,Winter 2013,0,369701,"Action, Comedy, Fantasy, Supernatural"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.15,Special,1,Unknown,0,45929,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
15325,"Dakara Boku wa, H ga Dekinai. Recap",6.48,Special,1,Unknown,1,17455,"Comedy, Ecchi, Romance, Supernatural"
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.96,Movie,1,Unknown,0,128763,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.61,Movie,1,Unknown,0,702,"Adventure, Mystery, Comedy"
15359,Kyousou Giga (2012),7.17,ONA,5,Unknown,0,16417,"Action, Fantasy, Supernatural"
15377,Hyakka Ryouran: Samurai Bride,6.77,TV,12,Spring 2013,1,61622,"Action, Ecchi, Comedy, Harem, Samurai, School"
15379,Kotoura-san,7.23,TV,12,Winter 2013,0,208674,"Comedy, Drama, Romance, School"
15389,Kremlin,5.15,ONA,5,Unknown,0,526,"Comedy, Seinen"
15391,Kagaku na Yatsura,5.72,OVA,1,Unknown,1,14982,"Sci-Fi, Comedy, Romance, Ecchi, School, Seinen"
15393,Sakura no Ondo,Unknown,Movie,1,Unknown,0,271,Drama
15399,The Siamese: First Mission,Unknown,Movie,1,Unknown,1,128,Action
15407,Magical Suite Prism Nana,6.16,OVA,7,Unknown,Unknown,750,Magic
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,6.69,OVA,1,Unknown,Rx - Hentai,5217,Hentai
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,6.79,OVA,1,Unknown,0,14218,"Romance, Shoujo"
15417,Gintama': Enchousen,9.04,TV,13,Fall 2012,0,155918,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
15423,Antinotice,5.83,Music,1,Unknown,0,1095,Music
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,6.78,OVA,1,Unknown,0,5429,Slice of Life
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",7.49,OVA,1,Unknown,1,78559,"Action, Harem, Comedy, Supernatural, Magic, Ecchi"
15439,"Kono Danshi, Ningyo Hiroimashita.",7.42,OVA,1,Unknown,0,23853,"Fantasy, Shounen Ai"
15451,High School DxD New,7.54,TV,12,Summer 2013,1,622198,"Action, Harem, Comedy, Demons, Romance, Ecchi, School"
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,6.49,Music,1,Unknown,0,2649,Music
15455,Sakura,5.32,Movie,1,Unknown,0,615,Fantasy
15479,Hey Yo Yorang,Unknown,TV,26,Summer 2003,0,178,"Adventure, Comedy, Fantasy, Kids, Magic"
15487,Kuroko no Basket NG-shuu,7.69,Special,9,Unknown,0,46458,"Comedy, School, Shounen, Sports"
15489,Yu☆Gi☆Oh! Zexal Second,6.85,TV,73,Fall 2012,0,21893,"Action, Game, Fantasy, Shounen"
15505,Shining Hearts: Shiawase no Pan Specials,6.08,Special,6,Unknown,0,1350,Fantasy
15525,Bokura no Hero,5.33,Music,1,Unknown,0,327,Music
15527,24H,4.87,Music,9,Unknown,0,520,Music
15529,Wamono,5.32,Music,1,Unknown,0,354,Music
15533,Yakimochi Caprice,5.11,Special,2,Unknown,0,493,Slice of Life
15535,Yumekuri,5.47,OVA,1,Unknown,0,4717,"Seinen, Slice of Life"
15537,Tsugou no Yoi Sexfriend?,7.44,OVA,4,Unknown,Rx - Hentai,12689,"Harem, Hentai"
15539,Unsweet: Netorare Ochita Onna-tachi,6.47,OVA,1,Unknown,Rx - Hentai,4189,"Hentai, School"
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,6.81,OVA,3,Unknown,Rx - Hentai,4144,Hentai
15545,Oshiri Kajiri Mushi (TV),5.1,TV,20,Fall 2012,0,915,"Comedy, Kids"
15547,Cross Fight B-Daman eS,6.36,TV,52,Fall 2012,0,1639,"Game, Kids"
15565,Maken-Ki! Two,6.19,TV,10,Winter 2014,1,88365,"Action, Harem, Super Power, Ecchi, Martial Arts, School"
15577,Hello Kitty no Fushigi no Kuni no Alice,5.96,OVA,1,Unknown,0,397,"Fantasy, Kids"
15579,Shinkai Densetsu Meremanoid,Unknown,TV,24,Fall 1997,0,190,"Adventure, Fantasy"
15583,Date A Live,7.22,TV,12,Spring 2013,1,603173,"Sci-Fi, Harem, Comedy, Romance, Mecha, School"
15591,Joshiraku OVA,7.42,OVA,1,Unknown,0,11131,"Slice of Life, Comedy, Shounen"
15605,Brothers Conflict,6.13,TV,12,Summer 2013,0,121877,"Harem, Romance, Shoujo"
15607,Ai no Wakakusa Monogatari Specials,6.35,Special,2,Unknown,0,325,"Drama, Historical, Slice of Life"
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",6.76,OVA,1,Unknown,1,30993,"Harem, Comedy, Romance, Ecchi, School"
15611,Cardfight!! Vanguard: Link Joker-hen,7.17,TV,59,Winter 2013,0,14216,"Action, Adventure, Demons, Game, Shounen"
15613,Hakkenden: Touhou Hakken Ibun,7.44,TV,13,Winter 2013,0,63883,"Action, Demons, Supernatural, Fantasy, Shoujo"
15617,Jinrui wa Suitai Shimashita Specials,7.23,Special,6,Unknown,0,13996,"Comedy, Fantasy, Seinen"
15633,Code:Breaker OVA,6.74,OVA,3,Unknown,1,20398,"Action, Ecchi, Comedy, Super Power, Supernatural, School, Shounen"
15649,Puchimas!: Petit iDOLM@STER,7.14,ONA,64,Unknown,0,8834,"Comedy, Slice of Life"
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,7.28,TV,25,Fall 2013,0,20756,"Action, Game, Mystery, Shounen"
15653,Stay the Same,5.58,Music,1,Unknown,0,234,"Music, Kids"
15657,Yuke! Shouei-kun,Unknown,ONA,6,Unknown,0,109,Comedy
15663,Kero Kero Keroppi no Gulliver no Bouken,5.96,OVA,1,Unknown,0,234,"Adventure, Fantasy, Kids"
15673,Tell Your World,6.9,Music,1,Unknown,0,4133,Music
15687,Chuunibyou demo Koi ga Shitai! Lite,7.26,ONA,6,Unknown,0,91976,"Comedy, School"
15689,Nekomonogatari: Kuro,7.98,TV,4,Fall 2012,1,350666,"Comedy, Supernatural, Romance, Ecchi"
15699,Haiyore! Nyaruko-san W,7.28,TV,12,Spring 2013,0,117321,"Sci-Fi, Comedy, Parody"
15711,Bakuman.: Deraman.,7.21,Special,2,Unknown,0,7727,"Comedy, School, Shounen"
15717,Nagareboshi Lens Specials,6.16,Special,3,Unknown,0,1617,"Romance, Shoujo"
15719,Oda Nobuna no Yabou Recap,6.98,Special,1,Unknown,0,5635,"Comedy, Historical, Romance"
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,6.59,Special,6,Unknown,1,29129,"Comedy, Ecchi"
15731,Tamayura: More Aggressive,7.55,TV,12,Summer 2013,0,9774,"Comedy, Drama, Slice of Life"
15735,Jormungand: Perfect Order Recap,7.25,Special,1,Unknown,1,7130,"Action, Adventure, Seinen"
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,5.67,Special,1,Unknown,0,344,"Adventure, Comedy, Supernatural"
15749,Chiisana Ojisan,5.9,TV,30,Unknown,0,485,Slice of Life
15751,Senyuu.,7.35,TV,13,Winter 2013,0,69606,"Action, Comedy, Parody, Fantasy, Shounen"
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,5.99,Special,6,Unknown,0,1045,Fantasy
15771,Saint☆Oniisan (Movie),7.84,Movie,1,Unknown,0,45047,"Comedy, Seinen, Slice of Life"
15775,Saint☆Oniisan,7.51,OVA,2,Unknown,0,47745,"Comedy, Seinen, Slice of Life"
15781,Puchimas!: Petit iDOLM@STER Episode 0,6.55,OVA,1,Unknown,0,2702,"Comedy, Music, Slice of Life"
15783,Lupin III: Touhou Kenbunroku - Another Page,6.83,Special,1,Unknown,0,2152,"Action, Adventure, Mystery, Comedy, Seinen"
15785,Inazuma Eleven Go vs. Danball Senki W Movie,7.04,Movie,1,Unknown,0,7692,"Action, Kids, Mecha, Sports"
15787,Backstage Idol Story,Unknown,TV,8,Fall 2012,0,228,Music
15793,Senki Zesshou Symphogear G,7.46,TV,13,Summer 2013,0,36008,"Action, Music, Sci-Fi"
15795,Beast Saga,5.67,TV,38,Winter 2013,0,860,"Action, Sci-Fi, Kids, Shounen"
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,6.98,OVA,1,Unknown,0,11834,"Ecchi, Sports, Comedy, School"
15809,Hataraku Maou-sama!,7.83,TV,13,Spring 2013,0,915526,"Comedy, Demons, Supernatural, Romance, Fantasy"
15811,Girls & Panzer Specials,7.19,Special,6,Unknown,0,24394,"Military, School"
15813,Majokko Shimai no Yoyo to Nene,7.45,Movie,1,Unknown,0,7441,"Fantasy, Magic"
15815,"Yakeato no, Okashi no Ki",Unknown,Special,1,Unknown,0,158,"Drama, Kids"
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.04,OVA,2,Unknown,1,816,"Mystery, Shounen"
15823,Shin Takarajima,Unknown,Special,1,Unknown,0,185,"Adventure, Kids"
15839,Hitou Meguri Kakure Yu: Mao-hen,6.33,OVA,2,Unknown,Rx - Hentai,4593,Hentai
15841,Tsun Tsun Maid wa Ero Ero Desu,7.06,OVA,2,Unknown,Rx - Hentai,10149,Hentai
15843,Koiito Kinenbi The Animation,7.46,OVA,2,Unknown,Rx - Hentai,11203,Hentai
15845,Chikan no Licence,6.25,OVA,2,Unknown,Rx - Hentai,4493,Hentai
15847,Iron Man: Rise of Technovore,6.22,OVA,1,Unknown,0,4690,"Action, Mecha"
15863,Ginga Kikoutai Majestic Prince,7.36,TV,24,Spring 2013,0,35776,"Action, Mecha, School, Sci-Fi, Seinen, Space"
15865,Tamagotchi! Yume Kira Dream,Unknown,TV,49,Fall 2012,0,230,"Comedy, Kids"
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,6.65,OVA,2,Unknown,Rx - Hentai,7594,Hentai
15873,Pyun Pyun Maru,Unknown,TV,26,Summer 1967,0,176,"Comedy, Martial Arts"
15875,Shin Kyojin no Hoshi,Unknown,TV,52,Fall 1977,0,261,Sports
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,6.72,Special,7,Unknown,0,53043,"Action, Mecha"
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,6.27,Special,6,Unknown,1,23049,"Comedy, Ecchi"
15883,Fantasista Doll,6.16,TV,12,Summer 2013,0,17042,"Sci-Fi, Magic, Fantasy"
15891,Zekkyou Gakkyuu,5.36,Special,3,Unknown,0,2834,"Shoujo, Supernatural"
15893,Crash!,5.58,Special,3,Unknown,0,975,"Comedy, Shoujo"
15895,Hiyokoi (2012),6.72,ONA,3,Unknown,0,17128,"Romance, School, Shoujo"
15897,Picchipichi Shizuku-chan,Unknown,TV,52,Fall 2012,0,133,"Comedy, Kids"
15905,Qin Shi Ming Yue: Wanli Changcheng,7.17,TV,37,Unknown,0,512,"Action, Historical, Martial Arts, Fantasy"
15911,Yuyushiki,7.38,TV,12,Spring 2013,0,53851,"Slice of Life, Comedy, School, Seinen"
15913,Happy☆Lucky Bikkuriman,Unknown,TV,46,Fall 2006,0,205,"Adventure, Comedy, Fantasy, Kids"
15915,Magical Hat,Unknown,TV,33,Fall 1989,0,169,"Adventure, Comedy, Fantasy, Kids"
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,7.35,Movie,1,Unknown,0,2936,"Adventure, Comedy, Fantasy, Kids, Shounen"
15927,Carnival Phantasm: HibiChika Special,7.37,Special,1,Unknown,0,22578,"Comedy, Supernatural"
15933,Vassalord.,6.85,OVA,1,Unknown,1,21265,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire"
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,5.55,OVA,1,Unknown,0,366,"Action, Fantasy, Shounen"
15951,Amagami SS+ Plus Picture Drama,6.55,Special,2,Unknown,0,11447,Romance
15957,Dokachin,Unknown,TV,26,Fall 1968,0,144,"Comedy, Kids"
15959,Nurarihyon no Mago OVA,7.72,OVA,2,Unknown,0,15539,"Action, Demons, Shounen, Supernatural"
15961,Shakotan★Boogie,6.36,OVA,4,Unknown,0,501,"Action, Cars, Comedy, School, Seinen"
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,7.32,OVA,1,Unknown,0,14170,"Harem, Comedy, Parody, School"
15971,Dasshutsu Gasshapon,Unknown,ONA,10,Unknown,0,98,"Historical, Sci-Fi"
15977,Winner,Unknown,Music,1,Unknown,0,184,"Music, Sports, Kids, School"
15979,Aratanari Fukaki Ao,6.1,ONA,10,Unknown,0,2575,"Slice of Life, Comedy"
15989,Saki Achiga-hen: Episode of Side-A Specials,7.56,Special,4,Unknown,0,10040,"Game, Slice of Life, School"
15993,Ginga e Kickoff!!: Natsuyasumi Special,6.11,Special,1,Unknown,0,840,Sports
16001,Kokoro Connect: Michi Random,8.01,Special,4,Unknown,0,182875,"Comedy, Drama, Romance, School, Slice of Life, Supernatural"
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,7.53,TV,12,Winter 2013,1,79894,"Action, Super Power, Supernatural, Shounen"
16007,Hyoutan Suzume,Unknown,Movie,1,Unknown,0,240,Fantasy
16009,Kamisama no Inai Nichiyoubi,7.35,TV,12,Summer 2013,1,132708,"Adventure, Mystery, Fantasy"
16011,Tokyo Ravens,7.53,TV,24,Fall 2013,0,278537,"Action, Comedy, Supernatural, Magic, Romance, School"
16021,Miracle Psychicer Seizan,Unknown,OVA,5,Unknown,0,125,"Action, Adventure, Fantasy"
16023,Kuro to Kin no Akanai Kagi.,5.6,OVA,2,Unknown,1,5578,"Romance, Josei"
16027,Greek Roman Sinhwa: Olympus Guardian,Unknown,TV,39,Winter 2003,Unknown,320,"Adventure, Fantasy, Historical"
16033,Karneval,7.04,OVA,1,Unknown,0,8726,"Fantasy, Josei, Sci-Fi"
16035,Karneval (TV),7.14,TV,13,Spring 2013,0,129744,"Action, Fantasy, Josei, Mystery, Sci-Fi"
16041,Chogattai Majutsu Robot Ginguiser Specials,Unknown,Special,2,Unknown,0,160,"Adventure, Mecha, Sci-Fi"
16049,Toaru Kagaku no Railgun S,8.06,TV,24,Spring 2013,1,226043,"Action, Sci-Fi, Super Power"
16051,Ro-Kyu-Bu! SS,7.1,TV,12,Summer 2013,0,25260,"Comedy, Ecchi, School, Sports"
16059,Aku no Onna Kanbu: Full Moon Night,6.7,OVA,1,Unknown,Rx - Hentai,6895,"Hentai, Supernatural"
16067,Nagi no Asu kara,8.09,TV,26,Fall 2013,0,310298,"Drama, Fantasy, Romance"
16091,Mouryou no Nie,6.24,OVA,2,Unknown,Rx - Hentai,2267,"Hentai, Horror, Supernatural"
16099,Sword Art Online: Sword Art Offline,6.18,Special,9,Unknown,0,64079,Comedy
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",6.47,ONA,1,Unknown,0,3077,"Fantasy, Seinen"
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,6.48,Special,1,Unknown,0,762,"Historical, Josei"
16123,Saki Zenkoku-hen,7.42,TV,13,Winter 2014,0,20358,"Game, Slice of Life, School"
16131,Machine Robo: Butchigiri Battle Hackers,Unknown,TV,31,Summer 1987,0,263,"Action, Mecha, Sci-Fi"
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.15,Special,1,Unknown,0,9171,"Adventure, Comedy, Fantasy, Shounen"
16149,Kick-Heart,6.39,Movie,1,Unknown,0,11931,"Comedy, Romance, Sports"
16157,Choujigen Game Neptune The Animation,6.99,TV,12,Summer 2013,0,86310,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural"
16159,Mirai Kara Kita Shounen Super Jetter,Unknown,TV,52,Winter 1965,0,198,"Action, Comedy, Super Power, Sci-Fi"
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,Unknown,Movie,1,Unknown,0,212,"Kids, Adventure, Comedy, Super Power"
16169,Choboraunyopomi Gekijou Ai Mai Mii,5.84,TV,13,Winter 2013,0,18401,"Comedy, Slice of Life"
16183,Lupin Shanshei,5.58,OVA,10,Unknown,0,581,"Parody, Comedy"
16187,"Marriage Blue: ""Konyakusha ga Iru no ni, Doushite Konna Otoko ni......""",6.36,OVA,1,Unknown,Rx - Hentai,2874,Hentai
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,6.97,OVA,1,Unknown,Rx - Hentai,5953,Hentai
16199,Girls & Panzer: Shoukai Shimasu!,6.63,Special,2,Unknown,0,13725,"Military, School"
16201,Aku no Hana,7.15,TV,13,Spring 2013,1,98103,"Psychological, Drama, Romance, School, Shounen"
16211,Bakumatsu Gijinden Roman,6.16,TV,12,Winter 2013,0,7059,"Historical, Fantasy"
16233,Yowai Mushi,6.09,Special,1,Unknown,0,1694,"Drama, Music"
16239,One Piece: Episode of Luffy - Hand Island no Bouken,7.66,Special,1,Unknown,0,32992,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
16241,"Yondemasu yo, Azazel-san. Z",7.58,TV,13,Spring 2013,1,25943,"Comedy, Demons, Supernatural"
16245,Seikimatsu Leader Gaiden Takeshi!,Unknown,Special,1,Unknown,0,149,"Comedy, School, Shounen"
16247,Satsujin Kippu wa Heart-iro,5.5,OVA,1,Unknown,0,411,"Mystery, Shoujo"
16251,Shinkai no Kantai: Submarine 707,5.62,OVA,1,Unknown,0,354,"Action, Adventure, Military, Sci-Fi"
16253,"Umi Da! Funade Da! Nikoniko, Pun",Unknown,Movie,1,Unknown,0,122,"Fantasy, Comedy"
16255,Meisou-Ou Border,5.57,OVA,1,Unknown,0,330,"Adventure, Seinen"
16257,Efficus: Kono Omoi o Kimi ni...,Unknown,OVA,2,Unknown,Unknown,144,Magic
16259,Inferious Wakusei Senshi Gaiden Condition Green,5.61,OVA,6,Unknown,1,262,"Action, Sci-Fi"
16261,Arisa☆Good Luck,Unknown,OVA,1,Unknown,0,188,"Action, Comedy"
16263,Konchuu Tsurezuregusa,Unknown,OVA,1,Unknown,0,120,"Kids, Slice of Life"
16273,Acchi Kocchi (TV): Place=Princess,7.5,Special,1,Unknown,0,41802,"Slice of Life, Comedy, Romance, School"
16303,Chikkun Takkun,Unknown,TV,23,Spring 1984,0,213,"Comedy, Sci-Fi"
16317,Ishida to Asakura,5.91,TV,12,Winter 2013,0,10702,"Comedy, School, Seinen"
16319,Asako Get You!!,5.78,OVA,2,Unknown,0,2829,"Comedy, Romance, School, Seinen, Slice of Life"
16331,Next A-Class,6.43,ONA,1,Unknown,0,5733,"Action, Cars, Sci-Fi"
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,6.25,Special,1,Unknown,1,5521,"Action, Mecha, Military, Sci-Fi"
16345,Ninkuu: Knife no Bohyou,5.94,Special,1,Unknown,0,362,"Action, Adventure, Comedy, Martial Arts, Shounen"
16347,Usavich V,6.33,TV,13,Winter 2013,0,1436,Comedy
16353,Love Lab,7.36,TV,13,Summer 2013,0,101581,"Comedy, Romance, School"
16355,Dansai Bunri no Crime Edge,6.72,TV,13,Spring 2013,1,69328,"Action, Romance, Fantasy, Seinen"
16363,Vanquished Queens,6.06,OVA,4,Unknown,1,5891,"Action, Adventure, Ecchi, Fantasy"
16371,Peeping Life: The Perfect Emotion,5.62,OVA,10,Unknown,0,400,"Slice of Life, Comedy"
16373,Peeping Life: The Perfect Evolution,5.62,OVA,10,Unknown,0,369,"Slice of Life, Comedy"
16377,Peeping Life: The Perfect Extension,5.78,OVA,10,Unknown,0,264,"Slice of Life, Comedy"
16381,Santa Company,5.82,Movie,1,Unknown,0,2644,Fantasy
16385,Dog Days'',6.97,TV,12,Winter 2015,0,46315,"Action, Adventure, Magic, Fantasy"
16389,Komachi to Dangorou,5.27,ONA,4,Unknown,0,338,"Sci-Fi, Adventure, Comedy, Kids"
16393,Norakuro-kun,Unknown,TV,50,Fall 1987,0,180,"Comedy, Mystery"
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,7.95,OVA,1,Unknown,0,14663,"Comedy, School, Shounen"
16397,Photokano,6.22,TV,13,Spring 2013,0,63736,"Ecchi, Romance, School"
16399,Jeonja Ingan 337,Unknown,Movie,1,Unknown,0,143,"Action, Sci-Fi, Super Power"
16405,"Boku no Imouto wa ""Osaka Okan""",5.79,TV,12,Winter 2013,0,13193,Comedy
16415,Soosee no Aquarion: Dai 27-wa Parallel-ban,6.01,Special,1,Unknown,0,963,"Comedy, Parody, Mecha"
16417,Tamako Market,7.38,TV,12,Winter 2013,0,191076,"Slice of Life, Comedy"
16419,Dokidoki! Precure,6.59,TV,49,Winter 2013,0,12287,"Action, Magic, Fantasy, Shoujo"
16434,Penguin's Memory: Shiawase Monogatari,7.07,Movie,1,Unknown,0,1147,"Drama, Military, Seinen"
